movie_title,year,genre,combined_rating,total_popularity
neeli megha shyama,2025,Romance,6.3,56
neerja,2016,"Biography,Drama,Thriller",7.6,24177
"negotiator, the",1998,Action,10.0,30
"negotiator, the",1998,Crime,10.0,30
"negotiator, the",1998,Drama,10.0,30
"negotiator, the",1998,Mystery,10.0,30
"negotiator, the",1998,Thriller,10.0,30
negroni,2019,Documentary,4.0,9
neigh means yes,1991,Drama,5.7,73
neighbor,2009,"Horror,Thriller",3.9,2033
neighbors,1981,Comedy,6.0,13
neighbors 2: sorority rising,2016,Comedy,4.0,5
neither forget nor forgive,2004,Documentary,8.1,12
nekomimi,1993,\N,7.1,55
nell,1994,Drama,6.0,40
nell gwynne,1911,"Biography,Drama,History",3.7,26
nellu,1974,"Drama,Romance",7.5,19
nelsons n 5,2015,"Documentary,Music",5.8,6
nenasytnye,2006,"Action,Comedy",3.3,52
nenjam marappathillai,1963,"Drama,Fantasy,Mystery",8.4,92
neo tokyo,1987,Adventure,6.0,1
neo tokyo,1987,Animation,6.0,1
neo tokyo,1987,Fantasy,6.0,1
neo tokyo,1987,Horror,6.0,1
neo tokyo,1987,Sci-Fi,6.0,1
neo-dome,2024,"Action,Thriller",6.6,16
neokonchennaya povest,1955,"Drama,Romance",6.5,113
nerd of the living dead,2011,Comedy,3.1,33
nero's mistress,1956,"Comedy,History",5.5,598
nerve,2016,Drama,6.25,143721
nerve,2016,Thriller,6.25,143721
nesemizi bulalim,1962,"Comedy,Romance",5.2,6
nesher,2024,Documentary,8.0,8
nessie & me,2016,"Adventure,Family,Fantasy",3.2,240
nesting,2012,"Comedy,Romance",5.7,243
netherland,2000,\N,5.3,21
network's race,2017,Action,7.2,16
neuland,2007,Documentary,6.7,8
never,2014,Drama,5.9,81
never a dull moment,1943,"Action,Comedy,Music",6.8,54
never among friends,2002,"Comedy,Drama,Romance",5.1,202
never back down: revolt,2021,"Action,Crime,Drama",4.2,903
never coming back,2021,Documentary,5.4,8
never compromise,1999,"Crime,Thriller",5.6,16
never cry wolf,1983,Adventure,9.0,9
never cry wolf,1983,Drama,9.0,9
never die alone,2004,Crime,7.0,1
never die alone,2004,Drama,7.0,1
never die alone,2004,Thriller,7.0,1
never enough,2004,Drama,5.8,70
never look back,2000,"Action,Drama",5.0,52
never mind,2013,"Adventure,Drama,Romance",6.6,72
"neverending story, the",1984,Adventure,10.0,43
"neverending story, the",1984,Children,10.0,43
"neverending story, the",1984,Fantasy,10.0,43
neverlake,2013,"Drama,Horror,Mystery",5.3,2462
neverlost,2010,"Fantasy,Thriller",5.0,371
nevozvrashchenets,1991,"Drama,Thriller",5.7,50
new,2004,"Comedy,Drama,Musical",6.5,515
"new adventures of pippi longstocking, the",1988,Adventure,6.0,1
"new adventures of pippi longstocking, the",1988,Children,6.0,1
"new adventures of pippi longstocking, the",1988,Fantasy,6.0,1
"new adventures of pippi longstocking, the",1988,Musical,6.0,1
new material,2020,Comedy,6.1,32
new mischief by emil,1972,"Comedy,Drama,Family",7.3,2829
"new one-armed swordsman, the (xin du bi dao)",1971,Action,6.0,1
"new one-armed swordsman, the (xin du bi dao)",1971,Drama,6.0,1
"new one-armed swordsman, the (xin du bi dao)",1971,War,6.0,1
new order,2012,"Fantasy,Sci-Fi,Thriller",3.3,451
new rose hotel,1998,Action,2.0,1
new rose hotel,1998,Drama,2.0,1
new terminal hotel,2010,"Crime,Horror,Thriller",3.2,478
new times at crossroad street,1999,Documentary,7.8,65
new west,2022,Comedy,8.4,31
new world,2002,"Action,Drama,Fantasy",5.2,44
new year's eve,2011,Comedy,3.0,3
new year's eve,2011,Romance,3.0,3
new york cop (nyû yôku no koppu),1993,Action,9.0,1
new york cop (nyû yôku no koppu),1993,Crime,9.0,1
new york stories,1989,Comedy,9.0,4
new york stories,1989,Drama,9.0,4
"new york, i love you",2009,Drama,7.0,4
"new york, i love you",2009,Romance,7.0,4
newborn sky: women in the democratic army of greece,2021,"Documentary,History",8.4,12
news,2009,"Crime,Documentary,News",7.0,32
"newton boys, the",1998,Crime,10.0,3
"newton boys, the",1998,Drama,10.0,3
newton's grace,2017,"Biography,Drama,History",6.2,68
next,2007,Action,6.1,170177
next,2007,Sci-Fi,6.1,170177
next,2007,Thriller,6.1,170177
next attraction,2008,Drama,5.3,35
next friday,2000,Comedy,4.0,6
next generation,2019,Documentary,8.5,9
next time,1998,Drama,7.5,65
nfg: the movie,2016,"Comedy,Documentary",3.6,243
ngjyrat e moshës,1990,Drama,5.4,17
niagaravation,1996,"Comedy,Sci-Fi",5.2,29
nic fit,2001,\N,5.3,10
nicky's family,2011,"Documentary,History",8.0,639
nico icon,1995,Documentary,8.0,1
nie ma zmiluj,2000,"Drama,Romance",5.5,78
niente paura,2010,Documentary,6.3,77
night at the museum: battle of the smithsonian,2009,Action,7.0,10
night at the museum: battle of the smithsonian,2009,Comedy,7.0,10
night at the museum: battle of the smithsonian,2009,IMAX,7.0,10
night creatures,1962,"Adventure,Drama",6.6,3888
night driver,2005,"Action,Adventure,Comedy",5.9,141
night evil soul,1981,Horror,4.2,15
night games,1980,Drama,4.8,371
night guards,2016,Action,3.0,1
night guards,2016,Sci-Fi,3.0,1
night hunger,1983,Adult,6.0,65
"night in the life of jimmy reardon, a",1988,Comedy,4.0,2
"night in the life of jimmy reardon, a",1988,Romance,4.0,2
night life in hollywood,1922,Comedy,4.3,18
night mistress,2025,Horror,7.6,17
night of henna,2005,"Comedy,Romance",5.8,41
night of hoora,2007,\N,4.3,22
night of the accident,1989,\N,4.3,11
night of the cat,1993,Horror,4.6,9
night of the comet,1984,Comedy,10.0,8
night of the comet,1984,Horror,10.0,8
night of the comet,1984,Sci-Fi,10.0,8
night of the creeps,1986,Comedy,8.0,3
night of the creeps,1986,Horror,8.0,3
night of the creeps,1986,Sci-Fi,8.0,3
night of the creeps,1986,Thriller,8.0,3
"night of the hunter, the",1955,Drama,8.0,7
"night of the hunter, the",1955,Film-Noir,8.0,7
"night of the hunter, the",1955,Thriller,8.0,7
"night of the iguana, the",1964,Drama,6.0,1
"night of the iguana, the",1964,Thriller,6.0,1
night of the lepus,1972,Horror,4.55,5627
night of the lepus,1972,Sci-Fi,4.55,5627
night of the lepus,1972,Thriller,4.55,5627
night of the living dead,1990,Horror,8.0,29
night of the quarter moon,1959,Drama,6.0,121
night of the wolf,2014,Horror,6.0,8911
night of the zomghouls,2022,"Comedy,Horror,Mystery",3.9,199
night of violence,1965,Thriller,5.5,110
night parade,1929,Drama,5.3,133
night people,2015,"Horror,Sci-Fi,Thriller",3.8,156
night serenaders,1997,Drama,3.8,16
night shift,1982,Comedy,4.0,10
night shift,2023,"Horror,Thriller",5.4,3245
night terrors,2010,"Comedy,Horror",1.7,28
night to be gone,2023,Drama,7.0,20
night work,1939,"Comedy,Drama",7.0,43
"night, the (notte, la)",1960,Drama,8.0,1
nightcrawlers,2019,Documentary,7.3,41
nightfall,2016,"Action,Crime,Drama",6.8,7
"nightmare before christmas, the",1993,Animation,10.0,93
"nightmare before christmas, the",1993,Children,10.0,93
"nightmare before christmas, the",1993,Fantasy,10.0,93
"nightmare before christmas, the",1993,Musical,10.0,93
nightmare city,1980,"Horror,Sci-Fi,Thriller",5.6,7000
"nightmare on elm street 4: the dream master, a",1988,Horror,6.0,7
"nightmare on elm street 4: the dream master, a",1988,Thriller,6.0,7
"nightmare on elm street 5: the dream child, a",1989,Horror,2.0,7
nightmare sisters,1988,"Comedy,Fantasy,Horror",5.0,2031
"nights of cabiria (notti di cabiria, le)",1957,Drama,8.0,7
nightshade,2022,"Crime,Fantasy,Horror",4.0,353
nijam,2003,"Action,Drama",6.6,2094
niji o tsukamu otoko: nangoku funto-hen,1997,Drama,5.8,12
niko: beyond the northern lights,2024,"Adventure,Animation,Family",6.2,314
nila saila,1981,Fantasy,4.0,7
nilgün,1954,"Adventure,Drama,Romance",6.7,26
nilgün,1968,Romance,5.7,36
"nin x nin: ninja hattori-kun, the movie",2004,"Action,Adventure,Comedy",5.3,209
nina,2007,Documentary,6.3,23
nina and the hedgehog's secret,2023,"Adventure,Animation,Family",6.6,114
nina's heavenly delights,2006,Comedy,8.0,1
"nine lives of tomas katz, the",2000,Comedy,10.0,1
"nine lives of tomas katz, the",2000,Drama,10.0,1
"nine lives of tomas katz, the",2000,Fantasy,10.0,1
nine nights,2019,Drama,5.5,91
nine to five (a.k.a. 9 to 5),1980,Comedy,4.0,11
nine to five (a.k.a. 9 to 5),1980,Crime,4.0,11
ninfas diabólicas,1978,Drama,6.6,52
ningalenne communistaki,1970,\N,7.3,15
ninja,2009,Action,6.0,1
ninja,2009,Crime,6.0,1
ninja,2009,Drama,6.0,1
ninja,2009,Thriller,6.0,1
ninja assassin,2009,Action,9.0,3
ninja assassin,2009,Crime,9.0,3
ninja assassin,2009,Drama,9.0,3
ninja assassin,2009,Thriller,9.0,3
ninja hunter,2015,Action,6.5,32
ninja in ancient china,1993,"Action,Adventure,Drama",5.2,45
ninja in the dragon's den,1982,"Action,Comedy",7.2,2132
ninnindale,2014,"Comedy,Drama,Romance",5.0,257
ninotchka,1939,Comedy,5.0,6
ninotchka,1939,Romance,5.0,6
nippon no waisetsu,1993,\N,3.8,10
nippon no yoru: onna onna onna monogatari,1963,Documentary,4.6,14
nirmon,1966,Drama,8.7,11
nishabdham,2020,"Horror,Mystery,Thriller",4.3,7296
niyazi bey,2017,Comedy,5.9,52
nji prej nesh,2022,"Crime,Drama",8.8,142
një emër midis njerëzve,1983,Drama,6.8,8
një shoqe nga fshati,1980,"Comedy,Family",8.1,70
"nna, thaan case kodu",2022,"Comedy,Crime,Drama",8.0,6083
no,1969,"Action,Drama,History",5.5,154
no apologies,2019,Documentary,8.0,14
no child left behind,2005,Documentary,8.7,13
no code of conduct,1998,"Action,Crime,Drama",4.7,1673
no direction home: bob dylan,2005,Documentary,8.0,4
no end in sight,2007,Documentary,8.0,1
no escape from the shadow,2009,Drama,6.2,35
no game no life: zero,2017,Animation,7.0,1
no game no life: zero,2017,Comedy,7.0,1
no game no life: zero,2017,Fantasy,7.0,1
no good men,1995,\N,5.9,22
no greater love,2009,Documentary,7.5,68
no hero at all,2021,Documentary,7.6,10
no light and no land anywhere,2016,Drama,5.4,179
no look pass,2011,"Biography,Documentary,Family",7.4,57
no man's law,2021,Drama,6.7,17
no manches frida,2016,"Comedy,Romance",5.5,2849
"no money, no future",2016,Documentary,6.5,13
no name restaurant,2022,Comedy,6.7,340
no one will notice you're naked,1971,"Adventure,Comedy,Romance",5.6,137
"no panic, with a hint of hysteria",2016,"Comedy,Crime",5.0,495
no prior appointment,2022,Drama,5.3,375
no ritmo da fé,2023,"Drama,Musical,Romance",6.5,78
no road back,1957,"Action,Crime,Drama",5.7,159
no salida,1998,Drama,7.2,21
no shame,2001,"Comedy,Drama",6.4,539
no small matter,2020,Documentary,8.3,49
no strings attached,2011,Comedy,7.0,14
no strings attached,2011,Romance,7.0,14
no time for quiet,2019,"Documentary,Music",7.4,15
no trace,1950,"Crime,Drama",6.1,214
no way jose,2015,Comedy,4.0,1
no way out,1999,"Documentary,Drama,Thriller",3.2,18
no weapon shall prosper,2014,"Action,Drama,Romance",6.3,226
no witness,2004,Thriller,3.2,197
no worries,1993,"Drama,Family",6.7,61
"no, the case is happily resolved",1973,"Action,Crime,Drama",7.0,573
"no. 32, b district",2011,"Horror,Mystery",2.5,90
noah,2014,Adventure,6.0,5
noah,2014,Drama,6.0,5
noah,2014,IMAX,6.0,5
noah's ark,2024,"Adventure,Animation,Comedy",4.3,632
noah's ark and the genesis flood,1977,Documentary,5.4,13
nobody famous,2020,Documentary,8.0,8
nobody knows anything!,2003,Comedy,3.3,765
nobody's fool,1994,Comedy,8.0,14
nobody's fool,1994,Drama,8.0,14
nobody's fool,1994,Romance,8.0,14
nobody's fool,2018,"Comedy,Drama,Romance",5.0,8336
noccioline a colazione,1978,Drama,6.4,9
nocebo,2022,"Horror,Thriller",5.8,8214
noche de juerga,1981,"Crime,Drama,Mystery",4.6,24
nochnoy prodavets,2005,"Comedy,Thriller",6.4,785
nocturnal activity,2014,"Horror,Sci-Fi",2.3,125
nocturnal after hours,2011,"Action,Comedy,Drama",7.5,22
noe,1991,Drama,5.2,7
noel's fantastic trip,1983,Animation,6.9,9
noi siam come le lucciole,1976,Comedy,4.5,10
noise,2006,"Documentary,Music",5.7,166
noite de são joão,2003,Drama,6.0,34
noite escura da alma,2019,Horror,6.7,15
noktyurn dlya barabana i mototsikla,1994,"Crime,Romance",4.2,19
nomad,2002,\N,8.5,15
non escludo il ritorno,2014,Biography,5.3,47
non si ruba a casa dei ladri,2016,Comedy,5.5,376
non-stop,1996,"Action,Comedy,Crime",6.8,953
nonsense,2018,"Comedy,Drama,Romance",6.9,606
noor,2017,"Adventure,Comedy,Drama",4.1,1625
norbert(a),2024,Comedy,5.3,77
norbit,2007,Comedy,3.1,83056
norbit,2007,Romance,3.1,83056
nordwärts,2011,Drama,8.8,9
normal,2020,Drama,6.2,13
"norman jewison, film maker",1971,Documentary,6.2,31
norte estrecho,2015,Drama,6.2,35
"norte, el",1984,Adventure,7.0,1
"norte, el",1984,Drama,7.0,1
north,1994,Comedy,6.0,7
north face,2008,"Adventure,Biography,Drama",7.4,16726
north pole: open for christmas,2015,Children,4.0,1
north pole: open for christmas,2015,Fantasy,4.0,1
north sea boys,1950,"Adventure,Drama",6.8,24
northanger abbey,2007,Drama,8.0,1
northanger abbey,2007,Romance,8.0,1
northern light,2006,Drama,6.7,332
"northern nights, starry skies",2023,Documentary,8.7,9
northville cemetery massacre,1975,"Action,Crime,Drama",6.0,407
norwegian ninja,2010,"Action,Comedy",4.9,1199
nos ancêtres les gauloises,2011,Documentary,7.3,9
nos parecía importante,2016,"Comedy,Drama",5.4,17
nosferatu the vampyre (nosferatu: phantom der nacht),1979,Horror,8.0,1
nosotros los pelados,1984,Comedy,5.6,18
"nosotros, los decentes",1976,Comedy,4.5,45
nossa pátria está onde somos amados - homeland is the place where we are loved,2022,Documentary,7.2,10
nostalgia blue,1976,"Adult,Comedy",5.8,13
not a word to morgenstein,1963,Comedy,7.0,11
not alone,2016,Documentary,6.2,196
not alone,2017,"Crime,Drama,Thriller",7.3,40
not another celebrity movie,2013,Comedy,2.9,210
not guilty,2018,"Action,Drama",4.4,12
not in this world,2019,Drama,5.8,23
not my type,2022,"Comedy,Music,Romance",5.7,281
not of this world,1999,Drama,7.2,835
not out,2022,Drama,7.1,54
not so friendly neighborhood affair,2021,"Comedy,Drama",7.7,1609
not suitable for children,2012,Comedy,5.0,1
not suitable for children,2012,Romance,5.0,1
not without my daughter,1991,Drama,3.0,3
not-so amazing,2020,Comedy,6.5,147
notes to eternity,2016,Documentary,7.7,45
nothing,2003,Comedy,7.0,1
nothing,2003,Fantasy,7.0,1
nothing,2003,Mystery,7.0,1
nothing,2003,Sci-Fi,7.0,1
nothing but trouble,1991,Adventure,5.0,4
nothing but trouble,1991,Comedy,5.0,4
nothing but women,2012,"Comedy,Romance",4.1,95
nothing for mahala,2013,Comedy,6.2,387
nothing from something,2019,Comedy,7.9,12
nothing funny,1995,"Comedy,Drama",7.3,4045
nothing in common,1986,Comedy,4.0,6
nothing is forgiven,2017,Documentary,7.3,69
nothing is impossible,2006,"Comedy,Romance",4.8,89
nothing to lose,1997,Action,8.0,5
nothing to lose,1997,Adventure,8.0,5
nothing to lose,1997,Comedy,8.0,5
nothing to lose,1997,Crime,8.0,5
nothing yet,2009,Comedy,6.8,8
notorious,1946,Film-Noir,10.0,21
notorious,1946,Romance,10.0,21
notorious,1946,Thriller,10.0,21
notuku potu,2017,Mystery,8.9,749
nouvelles rencontres,1980,Adult,5.7,10
nova,2019,Sci-Fi,5.3,8
novaya,2019,Documentary,7.6,24
nove lune e mezza,2017,Comedy,6.0,504
november,2004,Drama,6.0,1
november,2004,Mystery,6.0,1
novia a la medida,1949,Comedy,7.0,26
novice,2016,"Crime,Horror,Thriller",3.5,29
novocaine,2001,Comedy,6.0,4
novocaine,2001,Crime,6.0,4
novocaine,2001,Mystery,6.0,4
novocaine,2001,Thriller,6.0,4
now you see me,2013,Crime,8.0,22
now you see me,2013,Mystery,8.0,22
now you see me,2013,Thriller,8.0,22
nowhere,2017,Drama,6.3,87
nowhere to turn,2007,"Drama,Romance",5.5,38
"nowhere, nobody",2013,"Crime,Drama,Mystery",4.9,185
noyade interdite,1987,Crime,6.1,336
ntou apo pantou,2017,\N,5.9,21
nuestro juramento,1982,"Biography,Drama,Music",7.0,10
null kolm,1965,Drama,5.9,17
numafung,2001,Drama,8.3,131
number 10 blues goodbye saigon,1975,"Action,Adventure,Crime",5.9,18
number game,2018,"Horror,Mystery,Thriller",7.4,15
numbered men,1930,"Crime,Drama",4.6,203
numbers,2020,"Drama,Sci-Fi",5.4,256
numbness,2019,Drama,4.8,370
nunca jures por la luna,2016,"Drama,Romance",4.9,70
nuns on the run,1990,Comedy,5.0,2
nuns on the run,1990,Crime,5.0,2
nur du,1930,Musical,7.3,17
nurse betty,2000,Comedy,6.0,19
nurse betty,2000,Crime,6.0,19
nurse betty,2000,Drama,6.0,19
nurse betty,2000,Romance,6.0,19
nurse betty,2000,Thriller,6.0,19
"nut job, the",2014,Adventure,8.0,3
"nut job, the",2014,Animation,8.0,3
"nut job, the",2014,Children,8.0,3
"nut job, the",2014,Comedy,8.0,3
nuts for love,2000,"Drama,Romance",6.6,478
"nutty professor, the",1963,Comedy,5.0,96
"nutty professor, the",1963,Sci-Fi,5.0,96
nuvvante pichhe,2021,Romance,3.1,109
nuvvostanante nenoddantana,2005,Romance,7.8,4091
nyamanton,1986,Drama,6.8,35
nyayam meere cheppali,1985,"Action,Crime",5.7,16
nymph,1973,Drama,5.0,15
nymphomaniac: vol. i,2013,Drama,6.9,134845
"nzinga, queen of angola",2013,"Adventure,Biography,Drama",5.7,141
nászinduló,1944,Drama,8.0,35
nâzim'in küba seyahati,2008,Documentary,6.7,24
não me fale sobre recomeços,2016,\N,4.9,10
näkkälä,2005,Documentary,8.0,13
nécrose,2024,Documentary,8.6,34
nûfer,2024,Horror,3.9,10
o anthropos pou to 'paize poly!,1983,Comedy,3.2,15
o cangaceiro sanguinário,1969,"Action,Western",5.7,22
"o cinema, manoel de oliveira e eu",2016,"Biography,Documentary,Drama",6.6,107
o desejado,1987,Drama,6.0,47
o dia em que o santo pecou,1975,Drama,7.2,13
"o drakos, to prosopo tis imeras",1983,"Drama,Thriller",4.7,31
o fantasma do novais,2012,Biography,6.0,11
o gol da vitória,1945,Comedy,7.9,11
o grande palhaço,1980,"Comedy,Drama",6.6,24
o grito da mocidade,1936,Drama,6.0,9
o home e o can,2022,Drama,8.1,12
o kos pterarhos,1963,Comedy,6.4,246
o kyr' giorgis ekpaidevetai,1977,Comedy,5.6,285
o lago maldito,1980,"Comedy,Horror",5.3,17
o lagopodaros,1964,Comedy,5.0,54
o navio,2010,"Comedy,Musical,Romance",4.2,16
o paraíso proibido,1981,\N,6.5,25
o pornógrafo,1970,"Comedy,Drama",7.0,66
o premave,1999,\N,6.8,13
o prosfygas,1969,Drama,5.1,22
o scena a memoriei,2022,Documentary,8.6,7
o teleftaios peirasmos,1964,Drama,6.2,37
o trapalhão na arca de noé,1983,"Comedy,Family",3.7,215
o vamvakoulos kai i golara tou,1987,Comedy,4.5,22
o vendedor de linguiça,1962,Comedy,7.2,172
o zapomnetlivém cernoknezníkovi,1991,"Comedy,Fantasy",5.4,62
o último condenado à morte,2009,"Biography,Drama,History",6.3,54
o. henry's full house,1952,"Comedy,Drama",7.2,3199
o.j.: made in america,2016,Documentary,9.0,1
oasis,1972,"Adventure,Drama,War",5.8,53
oaxacalifornia: the return,2021,Documentary,7.4,12
obamaland part 1: rise of the trumpublikans,2017,"Comedy,Fantasy",4.6,121
obcan brych,1959,Drama,5.6,25
obchodníci,2013,Comedy,3.2,19
obeshchanie,2022,"Crime,Drama",5.5,25
obiettivo indiscreto,1992,Drama,3.5,13
obiettivo ragazze,1963,Comedy,4.3,32
"object of my affection, the",1998,Comedy,6.0,6
"object of my affection, the",1998,Romance,6.0,6
objetivo: bi-ki-ni,1969,Comedy,5.1,76
oblawa,2012,"Drama,Thriller,War",6.4,1380
oblivion,2008,Documentary,7.4,124
obmin,2022,War,6.7,63
obscura,2020,"Crime,Drama,Thriller",5.1,484
obsession,1965,Comedy,10.0,2
obsession,2019,Thriller,5.3,1034
obsessive hours at the topos of reality,2023,Documentary,7.9,8
"oc87: the obsessive compulsive, major depression, bipolar, asperger's movie",2010,"Biography,Documentary",6.5,184
occidental,1973,Drama,5.4,9
ocean predators,2013,Documentary,5.7,187
ocean's breath,2019,Documentary,7.0,20
ocean's eleven,2001,Crime,7.85,642684
ocean's eleven,2001,Thriller,7.85,642684
ocean's thirteen,2007,Crime,9.0,33
ocean's thirteen,2007,Thriller,9.0,33
ocean's twelve,2004,Action,8.0,43
ocean's twelve,2004,Comedy,8.0,43
ocean's twelve,2004,Crime,8.0,43
ocean's twelve,2004,Thriller,8.0,43
oceans (océans),2009,Documentary,8.0,1
oceans (océans),2009,Drama,8.0,1
ochen vernaya zhena,1992,"Drama,Romance",6.0,21
ocovske pastorale,1973,\N,6.6,20
octavia,2002,"Drama,Family",5.9,58
october (ten days that shook the world),1928,"Drama,History",7.4,8736
october 7 - al jazeera investigations,2024,"Documentary,War",6.5,40
october sky,1999,Drama,4.0,30
océane,2013,Comedy,6.9,35
"odd couple ii, the",1998,Comedy,4.0,4
odd pod: the movie... kinda,2021,"Comedy,Family",6.0,71
odd triangle,1968,Drama,5.0,50
oddo,1967,"Drama,Thriller",5.0,35
odessa,2019,"Comedy,Romance",6.3,614
odinokim predostavlyaetsya obshchezhitiye,1984,"Comedy,Drama,Romance",6.8,438
odissea nell'ospizio,2019,Comedy,6.6,42
odyssée d'amour,1987,Drama,5.7,17
oedipus rex,1911,Drama,5.6,16
oedipus the king,1968,"Drama,History",6.3,372
of living without illusion,2023,Drama,5.5,13
of mice and men,1992,Drama,6.0,23
of mice and men,2015,Drama,7.4,41
of time and the city,2008,"Biography,Documentary",7.2,2321
off key,2015,"Comedy,Music,Romance",5.1,373
off-limits,1988,"Comedy,Drama",6.7,99
offerings,1989,Horror,4.5,1211
office ladies: lesbians in uniforms 3,1984,\N,6.4,41
office ms. conduct,2022,"Adult,Comedy",6.2,21
officer pigsley,2017,"Action,Comedy",6.8,16
"official story, the (la historia oficial)",1985,Drama,8.0,1
oflu hoca'nin sifresi 2,2016,Comedy,3.7,598
oggun: an eternal presence,1992,Documentary,7.2,5
